Dish_Name,Calories_100g,Protein_100g,Fat_100g,Carbs_100g,Portion_Unit,Calories_Portion
tomato sandwich (grilled),189.92440795898438,6.255439758300781,9.387621879577637,21.285470962524414,sandwich,145.76698303222656
french sandwich (toasted),186.74937438964844,6.819484710693359,11.506316184997559,14.818387031555176,sandwich,208.458984375
peanut butter cucumber sandwich,243.32977294921875,9.043438911437988,10.55927562713623,29.759275436401367,sandwich,134.439697265625
mint and peanut sandwich,273.58807373046875,7.177052021026611,13.883594512939453,31.828014373779297,sandwich,134.29071044921875
spicy chutney sandwich,249.58187866210938,8.741743087768555,9.581197738647461,34.026676177978516,sandwich,143.92138671875
chicken walnut sandwich (chicken aur akhrot ke sandwich),285.7780456542969,12.584315299987793,16.76581573486328,22.615083694458008,sandwich,190.3996124267578
rolled sandwich,293.0657958984375,6.453408718109131,15.285000801086426,34.68704605102539,sandwich,64.47447967529297
ribbon sandwich,239.2641143798828,6.26319694519043,13.371228218078613,24.76007843017578,ribbon,102.28540802001953
checker board sandwich,348.36578369140625,7.36708927154541,24.65026092529297,25.940135955810547,square,128.16957092285156
submarine sandwich,216.9175567626953,6.0886945724487305,15.320978164672852,13.604089736938477,hot dog bun,421.63348388671875
cheese open sandwich,274.0680847167969,9.84000015258789,14.242727279663086,28.419090270996094,sandwich,150.73745727539062
sunset and sunrise open sandwich,241.3109130859375,8.580724716186523,15.136857986450195,18.89407730102539,sandwich,199.68478393554688
danish luncheon sandwich,193.8192596435547,9.027264595031738,10.095224380493164,17.767698287963867,sandwich,167.411376953125
chicken and corn open sandwich,188.1591033935547,8.629572868347168,8.834002494812012,19.211580276489258,sandwich,203.9174346923828
chocolate sponge cake,239.85745239257812,9.134881019592285,5.509288787841797,39.542179107666016,piece,168.69973754882812
chocolate swiss roll,306.0789489746094,6.009129047393799,19.755830764770508,26.972558975219727,swiss roll,145.00489807128906
lemon curd filling,225.62400817871094,3.432499885559082,12.577499389648438,26.405000686645508,tablespoon,56.406002044677734
jam filling,184.61538696289062,0.0,0.0,46.153846740722656,tablespoon,30.0
chocolate pastry,243.36962890625,7.053058624267578,10.122756958007812,32.23630905151367,pastry,211.93235778808594
assorted pastry,230.73793029785156,6.775999546051025,8.909843444824219,31.9851016998291,pastry,185.35755920410156
orange gateau,178.0481414794922,4.779430866241455,6.021613121032715,27.01242446899414,piece,142.10467529296875
black forest gateau,217.81735229492188,5.938715934753418,8.580164909362793,30.56795883178711,piece,142.76112365722656
lemon cake,373.8514099121094,5.285655498504639,20.627254486083984,43.10041046142578,piece,228.0493621826172
dundee cake,396.615966796875,7.781131267547607,22.698017120361328,41.40033721923828,piece,239.30816650390625
victorian sandwich cake,373.08837890625,5.180116653442383,19.834306716918945,44.73898696899414,piece,239.242919921875
chocolate eggless cake,312.00604248046875,6.663639068603516,13.189111709594727,43.44585037231445,piece,357.24688720703125
orange eggless cake,355.6209411621094,7.1566386222839355,13.820504188537598,52.64521026611328,piece,352.6574401855469
chocolate glace icing,436.29241943359375,3.217336893081665,20.796449661254883,62.43446350097656,tablespoon,104.4375
butter icing,500.7160339355469,0.1859259307384491,25.371110916137695,71.63703918457031,tablespoon,81.11599731445312
chocolate butter icing,469.5876159667969,3.2068042755126953,24.765565872192383,61.717525482177734,tablespoon,91.0999984741211
almond biscuit (badam ke biscuit),407.73895263671875,6.245248794555664,19.704784393310547,52.14155960083008,biscuit,75.73751068115234
orange biscuit,354.7797546386719,3.6271817684173584,11.012979507446289,62.111751556396484,biscuit,214.64175415039062
gingerman biscuit,357.4268798828125,6.256139755249023,12.729915618896484,55.24462890625,gingerman,127.02951049804688
coffee drops,443.0706787109375,7.569732666015625,27.16364288330078,43.056129455566406,small,52.29618453979492
christmas biscuit,406.070068359375,5.666867733001709,15.882678985595703,60.97199630737305,biscuit,84.10726165771484
christmas wreath biscuit,386.04632568359375,5.430278778076172,15.008878707885742,58.066932678222656,biscuit,84.7854232788086
christmas bell biscuit,404.84844970703125,5.661853313446045,15.838507652282715,60.78856658935547,biscuit,84.10726165771484
christmas star biscuit,392.0292053222656,3.5396366119384766,10.036406517028809,74.54273223876953,biscuit,145.6388397216797
christmas tree biscuit,385.6335144042969,5.4297099113464355,14.99578857421875,58.41240692138672,biscuit,84.69476318359375
chocolate cream shells,427.1673278808594,5.10318660736084,19.337682723999023,59.26133728027344,shell,98.1950912475586
jelly biscuit,404.61334228515625,4.229109764099121,19.33068084716797,55.243629455566406,biscuit,72.4510726928711
cherry and walnut cookies,422.6035461425781,5.625301361083984,18.750593185424805,59.35258483886719,cookies,74.27257537841797
cheese straws,382.0014343261719,9.832524299621582,24.284299850463867,30.60818862915039,straw,36.85358810424805
butterfly biscuit,341.447021484375,9.976067543029785,22.11424446105957,25.331756591796875,biscuit,41.47727584838867
flan pastry,445.79742431640625,6.723062038421631,25.042678833007812,47.8392333984375,pastry,232.9291534423828
fruit flan,261.352294921875,3.2990219593048096,12.483170509338379,34.71337890625,flan,1215.941650390625
orange cream flan,280.2833557128906,4.7347025871276855,13.58536434173584,36.16187286376953,flan,1132.7652587890625
fruit puree tart,286.5020751953125,3.3468210697174072,16.827314376831055,30.41661262512207,tart,159.402587890625
apple banana pie,243.98855590820312,3.1279330253601074,11.39358901977539,32.115875244140625,pie,948.4566650390625
lemon chiffon pie,259.3120422363281,4.878358364105225,14.515484809875488,27.6345157623291,pie,1389.91259765625
orange chiffon pie,207.5692138671875,3.887580633163452,11.158088684082031,23.136829376220703,pie,1449.870849609375
cream buns,215.74057006835938,4.451181888580322,15.809080123901367,14.162176132202148,bun,179.6714324951172
savoury puffs,190.7850799560547,9.510930061340332,15.242782592773438,10.800604820251465,puff,263.9988708496094
choux swans,216.3354949951172,4.353611946105957,15.603715896606445,14.923518180847168,swan,370.2906494140625
potato aigrettes,530.0274658203125,2.3512027263641357,54.2388916015625,8.005807876586914,aigrette,219.40928649902344
cream horns,408.22747802734375,3.4228012561798096,33.550270080566406,23.117046356201172,horn,469.9718933105469
savoury cheese horns,295.1474609375,5.6605634689331055,20.705049514770508,21.3775634765625,horn,218.16317749023438
paneer patties,338.5819091796875,7.597538471221924,23.955602645874023,22.794984817504883,patty,340.98583984375
vegetable patties,261.9207458496094,4.006119728088379,17.739768981933594,20.978593826293945,patty,303.0684814453125
pearl millet infant food (bajra shishu aahaar),362.4435119628906,11.982500076293945,6.624000072479248,62.09600067138672,,181.2217559814453
sajina,345.2593994140625,10.810999870300293,3.0329999923706055,66.86900329589844,,172.62969970703125
cereal mix,120.80972290039062,3.318000078201294,2.0155999660491943,21.83839988708496,,151.01214599609375
pulse mix,83.29150390625,3.1565001010894775,0.543749988079071,15.99524974822998,,111.05533599853516
shishu ahar,93.36520385742188,2.611999988555908,1.4347500801086426,17.415000915527344,,124.48693084716797
cereal pulse mix with amylase rice flour,151.57098388671875,4.26745080947876,2.7423529624938965,27.804704666137695,,128.83534240722656
banana groundnut paste/puree,213.18800354003906,4.2729997634887695,5.451000213623047,36.154998779296875,,213.18800354003906
rice dal porridge (chawal dal ki khichdi/khichri),383.33209228515625,10.79699993133545,8.329000473022461,65.03800201416016,,127.7773666381836
lentils and semolina porridge (dal suji porridge/daliya),117.28924560546875,3.261500120162964,1.061500072479248,23.19099998474121,,234.5784912109375
spinach khichri (palak khichri/khichdi),102.17948150634766,3.428618907928467,1.9086521863937378,17.350250244140625,,153.52467346191406
vegetable mix,174.20919799804688,4.699999809265137,0.940000057220459,36.018001556396484,,174.20919799804688
lentils and wheat porridge (dal wheat porridge/daliya ),52.5369758605957,2.7113068103790283,0.9421439170837402,8.364757537841797,,89.44419860839844
maize porridge,89.57054138183594,2.139853000640869,1.886617660522461,15.641617774963379,,152.26992797851562
spinach peanut burfi (palak aur mungfali ki burfi),105.37250518798828,3.355208396911621,4.394791603088379,13.590624809265137,,252.89401245117188
split bengal gram burfi/fudge (channa dal burfi),287.3585205078125,4.6471428871154785,7.092857360839844,54.632041931152344,piece,176.007080078125
chickpea flour cookies (sweet besan rounds/cookies),207.0072479248047,4.292500019073486,3.4235000610351562,39.64200210571289,piece,51.75181198120117
pearl millet mathri (bajra mathri),785.0778198242188,1.8224812746047974,83.12189483642578,7.42214822769165,piece,1178.5980224609375
sesame biscuit (til ke biscuit),424.03369140625,8.268195152282715,19.33925437927246,53.64928436279297,biscuit,61.661563873291016
fermented bengal gram vada (khameerikrit/ufna hua channa dal ka vada),657.5725708007812,4.050763130187988,67.18557739257812,8.681553840637207,vada,592.6372680664062
poshtik namak paras,613.3907470703125,6.490126132965088,56.576839447021484,19.52298355102539,piece,79.12740325927734
soya chikki,423.6982116699219,7.184717655181885,15.513954162597656,62.88771057128906,piece,318.8329162597656
besan bathua chilla/cheela,373.8164367675781,11.475519180297852,18.572614669799805,40.647300720214844,cheela,112.61219787597656
wheat flour and nuts ladoos (atta nuts ladoos),391.90167236328125,9.461724281311035,19.192413330078125,44.31482696533203,ladoo,142.06434631347656
gram flour and semolina dhokla (besan suji dhokla),198.91017150878906,8.516304016113281,7.095455646514893,25.917722702026367,piece,196.50335693359375
atta dal burfi,298.79730224609375,6.662580490112305,12.472258567810059,40.642581939697266,piece,115.78395080566406
soya roti,283.9637145996094,9.183112144470215,9.228145599365234,40.02847671508789,roti,142.92840576171875
poshtik khichdi/khichri,93.3676528930664,3.0432839393615723,1.8830758333206177,15.637770652770996,plate,336.4347839355469
namkeen daliya,295.1106262207031,8.28543472290039,7.992717266082764,49.31864929199219,plate,346.1401672363281
sprouts upma,316.2456970214844,9.50190544128418,10.43805980682373,44.955387115478516,plate,301.4875793457031
semolina idli (suji/rava idli),206.3904266357422,9.344619750976562,3.473734140396118,33.67109680175781,idli,61.14316177368164
poshtik chilla/cheela,159.5341339111328,4.847729682922363,3.0402166843414307,27.46605110168457,cheela,115.3697738647461
stuffed bittergourd (dry) (bharwa karela),217.6478729248047,1.2869261503219604,22.384201049804688,2.489490032196045,bowl,230.9026336669922
cauliflower potato canjee,16.789209365844727,0.570074737071991,0.3924891948699951,2.633897066116333,glass,35.579132080078125
creamed spinach,96.91499328613281,5.184081554412842,6.390686988830566,4.442425727844238,small bowl,373.69451904296875
mango milkshake with ice cream (aam milkshake ice cream ke saath),68.35029602050781,1.9305882453918457,2.7982354164123535,9.180588722229004,tall glass,232.3909912109375
pineapple milkshake with ice cream (ananas milkshake ice cream ke saath),68.49088287353516,1.9282352924346924,2.7523529529571533,9.326470375061035,tall glass,232.86900329589844
orange milkshake with ice cream (narangi milkshake ice cream ke saath),67.81605529785156,1.9494117498397827,2.748823642730713,9.149999618530273,tall glass,230.57460021972656
woodapple juice (bel ka sharbat),34.176883697509766,0.62922203540802,0.6988614797592163,6.509658336639404,glass,120.07478332519531
sattu drink,23.377426147460938,0.5648049712181091,0.13917005062103271,5.155844211578369,glass,124.87442016601562
apple and honey sorbet (seb aur shehad ka sharbat),121.29707336425781,0.15337182581424713,0.288591206073761,30.74224090576172,cup,196.95611572265625
thandai,101.1769027709961,3.5914835929870605,5.887108325958252,9.132845878601074,glass,256.4539489746094
cucumber sharbat (kheere ka sharbat),27.2839412689209,0.25912410020828247,0.058394160121679306,6.635036468505859,glass,112.13699340820312
apple oats chia seed smoothie,85.6448974609375,3.491137742996216,2.4763245582580566,13.070342063903809,glass,538.2781982421875
nannari sharbat,88.78984069824219,0.010403587482869625,0.009417040273547173,23.623947143554688,cup,990.0067138671875
semolina milk drink (thari kanji),44.1622200012207,0.9835715889930725,1.363272786140442,6.925323486328125,cup,116.35420227050781
saffron milk (kesariya doodh),102.18103790283203,3.1688296794891357,4.56899356842041,12.643503189086914,glass,268.470458984375
black rice kheer (chak-hao kheer),147.936767578125,4.366131782531738,4.905136585235596,22.93030548095703,bowl,307.2153625488281
coconut kheer (nariyal ki kheer),162.61248779296875,3.397630214691162,10.546659469604492,14.42290210723877,bowl,1057.5909423828125
apple sago payasam (seb aur sabudana ki kheer),136.503173828125,3.130678176879883,7.660542011260986,14.403240203857422,bowl,451.91082763671875
kesari bath,244.56851196289062,2.3950934410095215,12.585087776184082,31.382802963256836,bowl,432.2361145019531
putharekulu,318.3032531738281,3.6570093631744385,7.554205894470215,59.607479095458984,roll,170.29225158691406
mango malpua,334.6436462402344,1.6494756937026978,30.671104431152344,12.841540336608887,piece,1314.7144775390625
mango vanilla custard,147.63104248046875,3.4303321838378906,7.043948173522949,18.407085418701172,glass,300.0600891113281
kiwi granola pudding,280.9878234863281,5.600944519042969,15.359513282775879,32.33153533935547,bowl,1472.376220703125
oats burfi,425.18707275390625,8.886306762695312,17.26929473876953,62.46829605102539,piece,256.1752014160156
lotus seed halwa (kamal gattay ka halwa),370.5499572753906,7.790459632873535,20.688159942626953,39.562068939208984,piece,1343.2435302734375
amaranth ladoo (rajgira ladoo),454.1483154296875,10.11602783203125,22.7022647857666,51.327117919921875,ladoo,199.27574157714844
chhena poda,344.5653076171875,13.684338569641113,17.940107345581055,33.63724899291992,slice,255.83973693847656
sweet couscous dessert,196.199951171875,3.8134419918060303,7.691786289215088,29.692623138427734,bowl,451.7503662109375
sweetened yogurt (shrikhand),107.1770248413086,5.2735915184021,2.893601417541504,16.016088485717773,bowl,326.50140380859375
thickened sweetened milk (rabri),102.7945556640625,3.5154900550842285,5.349130153656006,10.545642852783203,bowl,226.4436798095703
gram flour halwa (besan halwa),276.78826904296875,5.87522554397583,17.297237396240234,25.77559471130371,piece,411.1542663574219
prawn sandwich,169.64527893066406,10.360613822937012,9.27368450164795,11.891688346862793,sandwich,386.7912292480469
watercress sandwich,229.41746520996094,5.168360233306885,11.471363067626953,28.032331466674805,triangle,124.17220306396484
fish sandwich,150.197021484375,4.7249064445495605,10.368215560913086,10.088993072509766,sandwich,391.45098876953125
kidney bean sandwich with cottage cheese,176.6407928466797,9.845356941223145,6.842348098754883,18.859739303588867,triangle,423.41680908203125
finger millet biscuit (ragi biscuit),458.5638427734375,4.028277397155762,25.79488754272461,52.69028854370117,biscuit,345.4132080078125
buttermilk biscuit,322.54400634765625,5.761795520782471,17.50107765197754,34.92733383178711,biscuit,414.4609680175781
lemon cookies,394.4773254394531,5.62749719619751,23.01546287536621,42.18605041503906,cookie,617.3570556640625
sweet potato biscuit (shakarkand ke biscuit),296.397705078125,5.135400295257568,13.30837631225586,38.13307571411133,biscuit,447.31353759765625
raspberry shortbread cookies,441.1209716796875,2.9960989952087402,21.251039505004883,61.24797058105469,cookie,163.49046325683594
pumpkin cookies,218.39529418945312,2.5142292976379395,3.930473566055298,44.69233703613281,cookie,186.62559509277344
greenpea cookies,159.4171600341797,6.528696537017822,4.243386268615723,23.073965072631836,cookie,120.91791534423828
sunflower cookies,520.6232299804688,9.48983097076416,36.2818489074707,40.06427764892578,cookie,954.3024291992188
cardamom cookies (elaichi cookies),400.4893493652344,5.09862756729126,19.119487762451172,53.99033737182617,cookie,875.4697265625
hazelnut cookies,493.3157653808594,6.248396396636963,34.97259521484375,39.43731689453125,cookie,423.01824951171875
milk cookies,459.4341735839844,10.493767738342285,24.96055030822754,48.428184509277344,cookie,573.5748901367188
cranberry cookies,272.482421875,3.9216148853302,12.661157608032227,36.39063262939453,cookie,506.1361083984375
olive biscuit,438.2898864746094,3.2033824920654297,23.7471981048584,55.007240295410156,biscuit,207.31112670898438
tutti fruitti biscuit,420.78216552734375,5.2059245109558105,17.898103713989258,53.122352600097656,biscuit,457.39019775390625
peach blueberry preserves,177.3811492919922,0.5251616835594177,0.20122897624969482,45.763973236083984,half-pints,685.578125
pear preserves (naashpati ka murabba),101.2390365600586,0.2510855495929718,0.1864270269870758,25.66578483581543,half-pints,603.529296875
starfruit preserves,128.9264678955078,0.24184615910053253,0.11723077297210693,33.62123107910156,jar,209.5054931640625
gooseberry pickle (amla ka achaar),278.5849609375,1.5463242530822754,27.60933494567871,7.612276554107666,jar,64.86015319824219
lotus stem pickle (kamal kakdi ka achar),102.69074249267578,1.442939281463623,1.5996668338775635,20.070594787597656,jar,403.96484375
date pickle (khajoor ka achaar),182.2870635986328,1.6772139072418213,4.205400466918945,34.66094970703125,small bowl,251.89793395996094
garlic pickle (lahasun ka achar),413.6179504394531,3.722050189971924,39.88408279418945,9.753618240356445,jar,211.44149780273438
fermented bamboo shoot pickle (mesu pickle),59.83161544799805,1.5793578624725342,5.591376304626465,1.7324771881103516,jar,81.52057647705078
sweet peach pickle (aadoo ka achaar),144.63511657714844,0.4617391526699066,0.20428571105003357,37.009674072265625,jar,349.2938232421875
pickled mustard greens,13.12126350402832,1.5091004371643066,0.22253121435642242,1.0509024858474731,jar,154.131103515625
small onion pickle,16.864784240722656,1.6471024751663208,0.6393759250640869,2.763744354248047,bowl,18.91666603088379
green tomato pickle (haray tamatar ka achaar),193.2611083984375,1.2349056005477905,19.672609329223633,2.866100549697876,jar,122.9140625
pickled cabbage,13.693668365478516,0.3908402919769287,0.1364942342042923,2.5610013008117676,jar,35.5059700012207
coconut pickle (nariyal ka aachar),517.2561645507812,3.022852897644043,51.71007537841797,11.533623695373535,jar,144.86276245117188
potato pickle (aloo ka achaar),369.1396789550781,2.073549270629883,36.45631790161133,7.865382671356201,bowl,173.1726531982422
mango murabba candy,293.3459777832031,0.2681578993797302,0.05298245698213577,77.317138671875,candy,222.94293212890625
afghani chicken,151.51295471191406,15.663017272949219,9.069842338562012,1.9462581872940063,plate,287.4958190917969
fish orly,563.699951171875,5.872488498687744,58.18387222290039,4.266434192657471,fillet,1657.27783203125
hariyali fish tikka,150.23699951171875,14.00955867767334,9.405717849731445,2.205204486846924,kebab,268.2481689453125
chicken manchurian,142.33798217773438,9.533809661865234,11.958362579345703,6.062744617462158,plate,632.9912719726562
handi chicken,166.0196533203125,12.322555541992188,12.46326732635498,1.494889497756958,plate,384.9580993652344
lemon chicken,169.78912353515625,20.198272705078125,9.655328750610352,0.5507365465164185,plate,486.57318115234375
lemon butter fish,160.2456817626953,16.383150100708008,10.258563041687012,0.753724992275238,piece,320.4913635253906
baked eggs in tomato sauce,80.04957580566406,4.919628143310547,5.224381923675537,3.7764370441436768,plate,398.2466125488281
egg in a pepper,128.78076171875,12.642990112304688,8.67584228515625,0.17254295945167542,egg,749.5039672851562
spinach mushroom scrambled egg (palak mushroom bhurji),158.8451690673828,13.27927017211914,11.5103178024292,0.5877930521965027,plate,184.97520446777344
corn omelette/omlet,166.92759704589844,11.371248245239258,12.89288330078125,1.5704118013381958,omelette,324.2568664550781
cajun chicken,184.9423065185547,12.691536903381348,13.98684310913086,1.9431791305541992,chicken breast,309.7783508300781
paaner do pyaza,127.70478057861328,4.215830326080322,10.870146751403809,3.4062819480895996,bowl,296.11334228515625
cabbage manchurian (pattagobhi manchurian),224.2626190185547,0.6360360383987427,22.484838485717773,4.848986625671387,bowl,1660.4105224609375
gobi 65,278.29315185546875,0.5613018274307251,29.109731674194336,3.5923678874969482,plate,2386.47509765625
paneer lababdar,105.47611999511719,3.983811855316162,8.464692115783691,3.3675763607025146,bowl,403.240478515625
roasted cauliflower steak,78.6754150390625,2.0476601123809814,6.697648525238037,2.0246100425720215,cauliflower steak,84.47772216796875
sauteed radishes with green beans,94.32460021972656,2.4131810665130615,6.608610153198242,6.036933898925781,plate,91.10576629638672
garlic chutney/poondu chutney (lahasun ki chutney),255.508056640625,3.336231231689453,17.551773071289062,20.43686294555664,small bowl,202.830810546875
schezwan chutney,205.1857452392578,3.3259973526000977,17.722034454345703,10.791571617126465,box,1553.256103515625
onion chutney (pyaaz ki chutney/vengaya chutney),143.93809509277344,2.9694440364837646,8.380476951599121,13.519841194152832,cup,75.50753021240234
dates chutney (khajoor ki chutney),103.57244110107422,1.068406581878662,1.1223781108856201,21.691532135009766,small bowl,273.25518798828125
chicken salad,338.1940612792969,15.32790470123291,30.256547927856445,1.3028947114944458,bowl,835.3392944335938
macaroni salad,262.1925964355469,5.015699863433838,17.782337188720703,21.628450393676758,cup,422.23931884765625
cabbage raita (pattagobhi raita),84.83695983886719,3.2444281578063965,5.759586334228516,5.247120380401611,bowl,196.94900512695312
pomegranate raita (anaar ka raita),72.6445083618164,4.047695159912109,3.238284111022949,7.151958465576172,bowl,104.78971099853516
onion raita (pyaaz ka raita),71.55741119384766,4.8553996086120605,2.4252395629882812,7.862971305847168,bowl,111.98735046386719
green chilli raita (hari mirch ka raita),77.12936401367188,5.578923225402832,2.9244089126586914,7.6609368324279785,bowl,79.0730209350586
kale salad,177.7139434814453,4.855113506317139,15.32857894897461,5.0063252449035645,bowl,95.3546371459961
spinach and paneer souffle,186.19473266601562,7.561341285705566,13.49350357055664,9.640643119812012,souffle dish,839.7382202148438
masala souffle,123.5146484375,6.383276462554932,7.365000247955322,8.020496368408203,souffle dish,1833.7725830078125
chicken and cheese souffle,182.354248046875,9.068145751953125,14.738247871398926,3.4660613536834717,souffle dish,356.5025634765625
tamarind chutney (chintapandu pachadi/puli chutney),109.14761352539062,0.8776803612709045,0.4835139811038971,25.06587791442871,ml,3.9525082111358643
pav bhaji masala,230.46640014648438,9.129295349121094,10.964405059814453,29.148942947387695,gm,2.6157937049865723
green chutney,79.41742706298828,5.423238754272461,1.6046245098114014,10.008160591125488,glass jar,19.37586784362793
sago khitchdi/khichri (sabudana khitchdi/khichri),187.1644744873047,2.721275806427002,10.101280212402344,22.413801193237305,bowl,507.8895263671875
gram flour chilla/cheela (besan chilla/cheela),135.9300994873047,7.802441120147705,2.852105140686035,21.02887725830078,cheela,70.78333282470703
vegetable namkeen jave,112.23060607910156,2.930877923965454,2.5060160160064697,18.97719955444336,plate,409.9671630859375
khakhra,178.4959716796875,4.775326251983643,5.3191657066345215,27.66258430480957,khakhra,135.09913635253906
moong bean dosa (pesarattu),285.9556884765625,12.318492889404297,11.665361404418945,31.906055450439453,pesarattu,75.93962097167969
methi thepla,346.1560974121094,8.980030059814453,15.945419311523438,41.339027404785156,thepla,126.16130828857422
rice puttu (ari puttu),81.98186492919922,1.260176181793213,3.125922441482544,11.821471214294434,puttu,344.40582275390625
buckwheat pancake (khura),263.2983093261719,2.9074223041534424,16.432849884033203,27.277254104614258,pancake,274.92730712890625
quinoa khichdi/khichri,64.01083374023438,3.178802013397217,1.591099739074707,8.831241607666016,bowl,203.7144775390625
khakhra chaat,358.6632995605469,4.5239996910095215,30.647899627685547,16.642343521118164,plate,2996.461669921875
banana appam,469.8054504394531,1.1678863763809204,42.527591705322266,20.057649612426758,appam,1364.197509765625
veg manchurian,585.6408081054688,0.889366090297699,61.65210723876953,6.818906784057617,plate,1141.692138671875
pav bhaji,96.52545928955078,2.660388708114624,4.317642688751221,11.993011474609375,,560.9789428710938
rice murukku,593.989990234375,5.414796352386475,48.2248420715332,33.2929573059082,piece,183.28834533691406
bhel puri,509.886962890625,3.5175111293792725,47.91156768798828,16.467708587646484,plate,3573.644775390625
semolina dhokla (suji/rava dhokla),194.91468811035156,5.435585975646973,5.2013959884643555,30.864978790283203,plate,195.35812377929688
spicy corn chaat,479.799072265625,4.6070170402526855,46.551841735839844,11.446920394897461,plate,2659.16650390625
jackfruit fritters (ponsa mulik/kathal ka pakora),597.7876586914062,2.3409385681152344,54.40557861328125,24.002283096313477,mulik/fritter,160.1217041015625
banana chips (kele ke chips),665.6660766601562,0.36683785915374756,70.45634460449219,7.322083950042725,bowl,1134.1285400390625
wheat cake,314.6291809082031,4.789560317993164,14.950458526611328,41.13339614868164,piece,210.2116241455078
mango cheesecake,152.45855712890625,2.3884427547454834,7.303961277008057,20.06123161315918,slice,265.5637512207031
carrot cake (gajar ka cake),255.58706665039062,5.599839687347412,10.270025253295898,35.9842414855957,slice,255.4592742919922
semolina cake (suji/rava cake),374.14044189453125,6.58126163482666,25.17984962463379,31.32412338256836,square,220.74285888671875
finger millet cake (ragi cake),279.4615173339844,3.9558770656585693,12.266904830932617,38.93222427368164,slice,275.5956115722656
honey cake,333.59320068359375,3.0776593685150146,14.702841758728027,49.04077911376953,slice,546.0504150390625
almond cardamom cake (badam elaichi cake),356.34796142578125,7.177490234375,21.355758666992188,34.53158187866211,slice,242.83627319335938
tutti frutti cake,347.7215881347656,4.490680694580078,12.682251930236816,52.93681335449219,cake,2949.54833984375
ham and bean soup,96.0418930053711,10.607390403747559,4.150700569152832,4.176568984985352,bowl,144.8191680908203
whey soup,68.91048431396484,3.4547104835510254,3.3377671241760254,6.2591962814331055,bowl,153.9580841064453
bottle gourd soup (ghiya/lauki soup),23.048173904418945,0.45370611548423767,1.7946178913116455,1.1608973741531372,bowl,68.01055145263672
baked potato soup,147.0542449951172,5.732051372528076,11.208162307739258,5.851165294647217,bowl,769.8779907226562
pumpkin soup,40.04545211791992,0.4700942039489746,3.201167106628418,2.0762312412261963,bowl,127.51139068603516
sweet corn soup,32.245758056640625,0.9903046488761902,1.632310152053833,3.5647780895233154,bowl,126.47539520263672
paneer soup,47.85079574584961,3.2219648361206055,2.8007285594940186,2.424072742462158,bowl,292.24871826171875
curried cauliflower soup,37.3232421875,6.715078353881836,9.773260116577148,3.1168854236602783,cup,129.8428955078125
millet soup,55.993324279785156,11.262971878051758,12.56999397277832,8.220386505126953,bowl,129.64413452148438
lemon coriander soup,108.06228637695312,2.2682912349700928,6.258704662322998,10.31631851196289,bowl,52.52367401123047
garlic soup,194.85838317871094,2.3835415840148926,17.61923599243164,6.985138893127441,bowl,280.5960693359375
dal makhani,74.04019927978516,3.3151679039001465,3.063302993774414,7.9594902992248535,bowl,261.62567138671875
dalma,118.9263687133789,4.908376216888428,4.58409309387207,15.042756080627441,bowl,313.7039794921875
split bengal gram dal (channa dal),99.6711654663086,4.151535987854004,4.622377872467041,9.994173049926758,bowl,291.2042541503906
horsegram dal (kulthi dal),55.64741134643555,2.9093685150146484,1.134617567062378,8.206653594970703,bowl,200.7939453125
panchmel dal,111.22245025634766,4.625019073486328,5.355630397796631,10.708924293518066,bowl,334.60162353515625
dal dhokli,68.73714447021484,2.957137107849121,2.4705216884613037,8.545230865478516,bowl,231.4104766845703
gujarati handvo,207.08944702148438,8.239668846130371,4.8008952140808105,31.855331420898438,cake,1442.543701171875
sev (omapodi/karapusa),609.1427612304688,5.116390705108643,60.076416015625,12.869951248168945,plate,834.2210083007812
papdi,708.9610595703125,1.8294638395309448,72.11148071289062,12.893328666687012,plate,1231.376708984375
jowar dosa,294.3470153808594,8.503503799438477,10.27633285522461,40.53221130371094,dosa,97.24771881103516
bread roll,435.45611572265625,2.8546462059020996,40.24937438964844,16.117511749267578,bread roll,526.9236450195312
soya seekh kebab,115.0494155883789,5.395382404327393,5.878253936767578,10.00042724609375,kabab,65.75074005126953
classic seasoned black beans,28.77848243713379,8.007211685180664,8.283315658569336,7.656426429748535,bowl,50.71248245239258
maa chaane ki dal,344.66571044921875,19.800254821777344,9.504158020019531,43.10886001586914,bowl,279.437744140625
garlic chickpea soup (lahasun aur chane ka shoraba),89.53046417236328,4.4476823806762695,2.014414072036743,13.917947769165039,soup bowl,284.8934020996094
white sauce (thin),115.16873931884766,3.312936544418335,8.407753944396973,6.578080654144287,,
white sauce (medium),151.2744140625,3.358149528503418,11.762419700622559,7.977153301239014,,
white sauce (thick),209.69386291503906,3.4313042163848877,17.190311431884766,10.240869522094727,,
cheese sauce,194.7616424560547,7.683526515960693,15.124773025512695,7.081819534301758,,
egg sauce,146.85301208496094,5.967252254486084,11.078859329223633,5.879554271697998,,
mushroom sauce,137.56356811523438,3.3937973976135254,10.506138801574707,7.312911510467529,,
mustard sauce,158.58372497558594,3.9789583683013916,12.174097061157227,8.286389350891113,,
brown sauce,109.17575073242188,11.92262077331543,23.673311233520508,5.378172397613525,,
classic italian pasta,42.119998931884766,0.5723424553871155,2.453221082687378,4.4022040367126465,,
pasta spinach sauce,85.46442413330078,1.7649435997009277,7.8962721824646,1.7601345777511597,,
